"","Naplan$ACARA.SML.ID","School Name","ratio","sport_index","teach_edu_index","tech_index","stu_atd","teach_tenure","State","Postcode","School Sector","School Type","Geolocation","ICSEA","Bottom SEA Quarter (%)","Lower Middle SEA Quarter (%)","Upper Middle SEA Quarter (%)","Indigenous Enrolments (%)","Language Background Other Than English - Yes (%)","Naplan$NAPLAN","Median_age_persons","Median_mortgage_repay_monthly","Median_tot_prsnl_inc_weekly","Median_rent_weekly","Median_tot_fam_inc_weekly","Average_num_psns_per_bedroom","Median_tot_hhd_inc_weekly","Average_household_size"
"2466",44507,"Kilmore Primary School",14.3055555555556,57,81,70,89,12.61,"VIC","3764","Government","Primary","Inner Regional",972,43,33,18,8,9,528.399851952736,38,2200,1023,390,2798,0.9,2089,2.4
"2467",44633,"Macarthur Primary School",6.6,61,73,56,87,24.43,"VIC","3286","Government","Primary","Outer Regional",951,58,27,10,0,11,504.292581928038,36,2025,1011,395,2537,0.9,1873,2.2
"2468",44646,"Barwon Heads Primary School",13.7575757575758,63,81,64,88,12.03,"VIC","3227","Government","Primary","Inner Regional",1114,5,16,32,1,1,511.569534966262,35,2500,1110,426,3012,0.9,2184,2.4
"2469",45077,"Keilor Primary School",12.40625,60,74,84,89,14.47,"VIC","3036","Government","Primary","Major Cities",1052,16,30,35,2,30,525.787262678345,35,2500,1110,426,3012,0.9,2184,2.4
"2470",45214,"Dunolly Primary School",7.8,40,68,55,87,11.79,"VIC","3472","Government","Primary","Inner Regional",954,54,31,12,4,4,530.899210940919,36,2025,1011,395,2537,0.9,1873,2.2
"2471",45768,"Springhurst Primary School",2,49,69,65,87,17.81,"VIC","3682","Government","Primary","Inner Regional",962,41,43,16,0,0,509.206232317099,38,2447,1193,426,3216,0.9,2171,2.3
"2472",44421,"Trentham District Primary School",10.1,55,75,61,88,13.16,"VIC","3458","Government","Primary","Inner Regional",1072,11,22,38,0,8,516.53139095974,38,2447,1193,426,3216,0.9,2171,2.3
"2473",44462,"Warrenheip Primary School",3.83333333333333,52,71,58,86,12.31,"VIC","3352","Government","Primary","Inner Regional",905,67,25,7,13,0,505.13462282862,36,2025,1011,395,2537,0.9,1873,2.2
"2474",44464,"Maiden Gully Primary School",13.1818181818182,62,72,69,88,19.38,"VIC","3551","Government","Primary","Inner Regional",1013,30,35,24,3,3,530.448753192651,38,2200,1023,390,2798,0.9,2089,2.4
"2475",44487,"Rupanyup Primary School",3.5,49,71,56,87,17.49,"VIC","3388","Government","Primary","Outer Regional",955,43,30,26,7,22,526.083888750824,39,2500,919,508,2656,0.9,2250,2.8
"2476",44503,"Goornong Primary School",8.5,46,77,71,86,17.51,"VIC","3557","Government","Primary","Inner Regional",972,36,40,21,15,0,531.191833227077,39,2500,919,508,2656,0.9,2250,2.8
"2477",44941,"Oakleigh Primary School",11.275,58,75,64,89,16.27,"VIC","3166","Government","Primary","Major Cities",1120,6,15,29,0,60,524.47971987605,40,2512,934,490,2627,0.8,2173,2.6
"2478",45026,"Ceres Primary School",8,54,79,68,86,16.12,"VIC","3221","Government","Primary","Major Cities",1080,9,26,34,2,7,525.328637900754,40,2500,970,491,2863,0.9,2240,2.6
"2479",46025,"Malvern Central School",14.2,57,73,61,87,12.35,"VIC","3144","Government","Primary","Major Cities",1155,2,7,26,0,20,523.214505930031,40,2512,934,490,2627,0.8,2173,2.6
"2480",44427,"Daylesford Primary School",9,51,76,69,88,13.86,"VIC","3460","Government","Primary","Inner Regional",1024,23,33,26,7,8,511.567289634376,40,2500,970,491,2863,0.9,2240,2.6
"2481",44771,"Mooroopna North Primary School",10.3333333333333,55,70,82,86,14.68,"VIC","3629","Government","Primary","Inner Regional",933,61,28,10,10,3,507.98757720646,36,2153,1013,391,2670,0.9,1978,2.3
"2482",44775,"Swan Reach Primary School",6.25,43,75,66,84,17.14,"VIC","3903","Government","Primary","Outer Regional",969,43,35,18,9,5,497.034107067326,36,2153,1013,391,2670,0.9,1978,2.3
"2483",44780,"Amphitheatre Primary School",3.25,49,71,51,87,11.33,"VIC","3468","Government","Primary","Inner Regional",864,49,29,22,38,23,519.161008775836,51,1073,652,180,1654,0.7,1234,2.2
"2484",44818,"Deans Marsh Primary School",6.5,38,71,77,86,16.49,"VIC","3235","Government","Primary","Inner Regional",1069,12,29,28,0,5,506.238740793713,51,1073,652,180,1654,0.7,1234,2.2
"2485",45873,"Drysdale Primary School",12.6551724137931,40,73,73,86,13.67,"VIC","3222","Government","Primary","Inner Regional",1015,29,33,25,2,6,515.59330674193,51,1073,652,180,1654,0.7,1234,2.2
"2486",45916,"St Arnaud Primary School",6.6875,74,70,66,87,13.06,"VIC","3478","Government","Primary","Outer Regional",970,44,31,17,8,5,508.734252931739,51,1073,652,180,1654,0.7,1234,2.2
"2487",44945,"Nullawarre and District Primary School",10.6666666666667,58,85,62,86,14.65,"VIC","3268","Government","Primary","Inner Regional",965,43,37,15,2,7,527.541172566126,51,1073,652,180,1654,0.7,1234,2.2
"2488",45657,"Macedon Primary School",11.4090909090909,60,73,60,87,13.09,"VIC","3440","Government","Primary","Inner Regional",1096,7,20,35,0,5,531.195705543145,51,1073,652,180,1654,0.7,1234,2.2
"2489",45923,"Arthurs Creek Primary School",7.75,59,76,60,85,13.4,"VIC","3099","Government","Primary","Inner Regional",989,49,22,16,2,9,514.041304503072,47,1105,631,250,1551,0.7,1200,2.2
"2490",52470,"Rye Primary School",13.8928571428571,52,70,60,88,12.09,"VIC","3941","Government","Primary","Major Cities",1023,24,34,29,5,5,517.919873150711,47,1105,631,250,1551,0.7,1200,2.2
"2491",44150,"Buxton Primary School",6.66666666666667,75,70,55,90,19.64,"VIC","3711","Government","Primary","Inner Regional",959,53,28,15,5,0,522.936903785591,47,1105,631,250,1551,0.7,1200,2.2
"2492",44435,"Moonambel Primary School",2.4,55,81,54,85,12.48,"VIC","3478","Government","Primary","Inner Regional",906,79,20,1,0,13,516.004353592536,47,1105,631,250,1551,0.7,1200,2.2
"2493",44520,"Longford Primary School",9.25,65,77,58,87,12.92,"VIC","3851","Government","Primary","Inner Regional",1011,33,33,21,1,1,525.555465887246,47,1105,631,250,1551,0.7,1200,2.2
"2494",44686,"Harkaway Primary School",14.25,71,73,69,86,18.91,"VIC","3806","Government","Primary","Major Cities",1027,26,33,27,0,13,523.726935600153,47,1105,631,250,1551,0.7,1200,2.2
"2495",44622,"Balnarring Primary School",11.4705882352941,69,79,74,88,15.97,"VIC","3926","Government","Primary","Major Cities",1079,12,23,33,2,5,531.571274880196,51,1073,652,180,1654,0.7,1234,2.2
"2496",44798,"Carraragarmungee Primary School",9.33333333333333,56,72,54,86,17.27,"VIC","3678","Government","Primary","Inner Regional",1010,32,35,19,4,4,511.276364340701,41,1733,802,350,2236,0.8,2065,3
"2497",45658,"Euroa Primary School",8.53846153846154,49,68,50,85,11.34,"VIC","3666","Government","Primary","Inner Regional",940,55,30,13,11,4,533.387353761318,43,1387,668,250,1768,0.8,1455,2.6
"2498",44772,"Shepparton East Primary School",14.4117647058824,58,69,76,87,12.85,"VIC","3631","Government","Primary","Inner Regional",997,37,35,19,2,7,541.062014600782,43,1387,668,250,1768,0.8,1455,2.6
"2499",44797,"Nicholson Primary School",8.625,56,78,73,87,15.03,"VIC","3882","Government","Primary","Outer Regional",964,49,25,18,9,3,510.663021419991,43,1387,668,250,1768,0.8,1455,2.6
"2500",46049,"Kialla West Primary School",11.3888888888889,61,74,52,86,14.56,"VIC","3631","Government","Primary","Inner Regional",1038,23,30,28,0,10,508.746519524407,43,1387,668,250,1768,0.8,1455,2.6
"2501",44341,"Miners Rest Primary School",10.625,63,77,55,87,13.06,"VIC","3352","Government","Primary","Inner Regional",987,38,39,19,4,5,520.460249077762,40,1733,780,308,2103,0.8,1898,2.9
"2502",44743,"Glenrowan Primary School",8.33333333333333,61,70,75,88,12.73,"VIC","3675","Government","Primary","Inner Regional",1017,28,32,21,7,2,511.057956232856,40,1733,780,308,2103,0.8,1898,2.9
"2503",44750,"Warrnambool Primary School",11.6285714285714,39,75,77,86,15.23,"VIC","3280","Government","Primary","Inner Regional",960,44,29,19,13,8,526.581708562579,40,1733,780,308,2103,0.8,1898,2.9
"2504",45110,"Undera Primary School",2.66666666666667,61,74,41,85,14.68,"VIC","3629","Government","Primary","Inner Regional",917,70,23,7,0,0,507.239228170582,40,1733,780,308,2103,0.8,1898,2.9
"2505",44109,"Dederang Primary School",4,61,76,65,86,14.63,"VIC","3691","Government","Primary","Inner Regional",960,56,22,16,0,17,516.205395675963,40,1733,780,308,2103,0.8,1898,2.9
"2506",44153,"Eppalock Primary School",7.875,53,66,71,87,13.92,"VIC","3551","Government","Primary","Inner Regional",1048,19,29,26,5,0,519.486168367062,39,1300,712,280,1665,0.7,1267,2.1
"2507",44201,"Silvan Primary School",7.33333333333333,52,81,67,89,16.7,"VIC","3795","Government","Primary","Major Cities",1043,24,29,25,0,13,522.368549813116,42,1300,676,290,1580,0.7,1238,2.2
"2508",44205,"Wendouree Primary School",10.4166666666667,54,74,56,89,13.47,"VIC","3355","Government","Primary","Inner Regional",925,62,25,10,10,15,516.258582371078,39,1300,712,280,1665,0.7,1267,2.1
"2509",44716,"Lancaster Primary School",7,38,78,50,85,12.05,"VIC","3620","Government","Primary","Inner Regional",938,59,27,12,6,6,511.787371789148,39,1300,712,280,1665,0.7,1267,2.1
"2510",45193,"Raywood Primary School",3.33333333333333,42,73,58,84,14.87,"VIC","3570","Government","Primary","Inner Regional",918,62,35,3,0,0,503.665439615371,39,1300,712,280,1665,0.7,1267,2.1
"2511",45293,"Puckapunyal Primary School",10.6,62,73,59,85,19.75,"VIC","3662","Government","Primary","Inner Regional",1004,31,34,24,7,9,528.819284549854,39,1300,712,280,1665,0.7,1267,2.1
"2512",45828,"Landsborough Primary School",4.33333333333333,53,72,59,89,15.22,"VIC","3384","Government","Primary","Outer Regional",1016,28,35,23,0,8,509.826765083112,42,1300,676,290,1580,0.7,1238,2.2
"2513",45889,"Lysterfield Primary School",11.9772727272727,53,78,74,87,12.8,"VIC","3156","Government","Primary","Major Cities",1065,14,30,33,0,11,547.255052864169,38,1300,660,280,1528,0.7,1223,2.4
"2514",45987,"Merrigum Primary School",3.4,32,66,60,83,11.35,"VIC","3618","Government","Primary","Inner Regional",869,65,27,8,35,12,538.909768008753,38,1300,660,280,1528,0.7,1223,2.4
"2515",44139,"Bethanga Primary School",8.5,58,73,67,88,11.73,"VIC","3691","Government","Primary","Inner Regional",1020,33,25,26,0,3,521.372559818928,38,1399,770,290,1957,0.7,1465,2.3
"2516",44390,"Abbotsford Primary School",11,55,72,87,90,15.49,"VIC","3067","Government","Primary","Major Cities",1124,9,11,23,0,56,521.314745188817,38,1399,770,290,1957,0.7,1465,2.3
"2517",45196,"Newtown Primary School",10.8421052631579,63,68,62,89,11.01,"VIC","3220","Government","Primary","Major Cities",1087,12,17,33,2,20,511.909988924998,44,1430,759,295,1929,0.7,1408,2.2
"2518",45235,"Windsor Primary School",9.0625,42,71,61,87,20.01,"VIC","3181","Government","Primary","Major Cities",1055,23,22,24,1,40,527.629193484661,38,1399,770,290,1957,0.7,1465,2.3
"2519",44103,"Narre Warren North Primary School",12.8965517241379,69,71,84,89,12.94,"VIC","3804","Government","Primary","Major Cities",1052,15,36,32,0,15,524.655833294537,34,1469,811,330,1941,0.8,1689,2.7
"2520",44475,"Buchan Primary School",12,46,75,57,85,13.35,"VIC","3885","Government","Primary","Outer Regional",1007,36,27,23,0,4,495.618149587681,34,1469,811,330,1941,0.8,1689,2.7
"2521",44873,"Anakie Primary School",6.66666666666667,69,69,60,89,9.67,"VIC","3213","Government","Primary","Inner Regional",979,44,35,18,3,2,532.120573484185,42,1300,676,290,1580,0.7,1238,2.2
"2522",44974,"Moolap Primary School",11.1052631578947,67,75,61,87,10.13,"VIC","3224","Government","Primary","Major Cities",970,50,35,13,3,3,516.426262386046,42,1300,676,290,1580,0.7,1238,2.2
"2523",45662,"Footscray City Primary School",13.4857142857143,59,70,83,89,13.56,"VIC","3011","Government","Primary","Major Cities",1122,7,12,28,1,35,513.810573027973,41,1625,836,320,2197,0.8,2040,2.9
"2524",46004,"Newham Primary School",9.71428571428571,64,86,68,87,13.08,"VIC","3442","Government","Primary","Inner Regional",1092,11,21,28,0,6,512.601394971166,37,1690,896,380,2358,0.8,2203,3.1
"2525",44030,"Plenty Parklands Primary School",13.6730769230769,53,75,74,88,14.04,"VIC","3082","Government","Primary","Major Cities",1069,13,26,33,1,65,507.357406811627,41,1625,836,320,2197,0.8,2040,2.9
"2526",44124,"White Hills Primary School",10.9807692307692,56,76,68,88,13.18,"VIC","3550","Government","Primary","Inner Regional",977,42,32,19,5,12,523.888066871846,38,1300,660,280,1528,0.7,1223,2.4
"2527",44222,"Mount Egerton Primary School",3,73,76,63,87,14.56,"VIC","3352","Government","Primary","Inner Regional",1001,44,9,9,13,0,503.939989003516,41,1625,836,320,2197,0.8,2040,2.9
"2528",45783,"Drouin Primary School",12.7551020408163,53,70,67,87,12.07,"VIC","3818","Government","Primary","Inner Regional",977,42,36,16,6,8,513.947488433881,39,1742,897,400,2411,0.8,2217,2.9
"2529",44505,"Wunghnu Primary School",24,50,73,65,84,12.87,"VIC","3635","Government","Primary","Inner Regional",907,65,31,3,13,0,533.185207279321,41,1625,836,320,2197,0.8,2040,2.9
"2530",44571,"Maroona Primary School",5.8,50,74,72,86,14.61,"VIC","3377","Government","Primary","Inner Regional",1059,11,21,43,0,0,523.538608801362,53,1387,556,260,1450,0.7,1115,2.2
"2531",45764,"Jindivick Primary School",6.33333333333333,42,77,66,86,16.73,"VIC","3818","Government","Primary","Inner Regional",1002,36,29,25,2,0,535.002293907283,46,1300,681,230,1767,0.8,1454,2.5
"2532",44623,"Talgarno Primary School",5.66666666666667,53,71,74,89,11.95,"VIC","3691","Government","Primary","Inner Regional",1013,24,38,21,12,3,528.526902979935,46,1300,681,230,1767,0.8,1454,2.5
"2533",44737,"Bungaree Primary School",6.66666666666667,43,76,79,88,15.86,"VIC","3352","Government","Primary","Inner Regional",1063,18,31,22,0,0,541.638715319475,46,1300,681,230,1767,0.8,1454,2.5
"2534",44753,"Little River Primary School",10.75,42,75,71,85,18.56,"VIC","3211","Government","Primary","Inner Regional",991,42,28,21,4,10,529.924818328126,46,1300,681,230,1767,0.8,1454,2.5
"2535",45761,"Cowwarr Primary School",9.5,63,74,64,88,18.59,"VIC","3857","Government","Primary","Inner Regional",959,45,35,14,0,5,519.379140510262,53,1387,556,260,1450,0.7,1115,2.2
"2536",44800,"Morang South Primary School",10.3421052631579,47,72,58,90,12.01,"VIC","3752","Government","Primary","Major Cities",1020,25,33,27,4,36,521.885521151585,35,1500,592,310,1399,1,1208,2.6
"2537",45772,"Camp Hill Primary School",9.55172413793103,69,77,62,87,13.6,"VIC","3552","Government","Primary","Inner Regional",1049,22,25,25,5,18,546.194141664138,38,1733,604,341,1640,0.9,1436,2.8
"2538",44094,"Pyalong Primary School",11.2222222222222,58,78,69,86,14.52,"VIC","3521","Government","Primary","Inner Regional",992,36,35,22,4,2,512.97838195301,38,1733,604,341,1640,0.9,1436,2.8
"2539",44516,"Winchelsea Primary School",9.0625,71,75,73,87,17.21,"VIC","3241","Government","Primary","Inner Regional",979,44,29,21,1,1,532.917045691092,35,1600,687,331,1610,1,1359,2.5
"2540",45686,"Buln Buln Primary School",9.38461538461539,61,73,62,87,12.03,"VIC","3821","Government","Primary","Inner Regional",1021,23,39,27,4,0,545.754233386358,32,1647,588,341,1414,1.1,1288,3
"2541",45858,"Macarthur Street Primary School",10.8571428571429,48,71,70,88,12.09,"VIC","3350","Government","Primary","Inner Regional",945,53,31,13,9,7,539.387697996316,35,1500,592,310,1399,1,1208,2.6
"2542",44679,"Elliminyt Primary School",9.73913043478261,70,74,54,89,17.36,"VIC","3250","Government","Primary","Inner Regional",985,41,37,16,3,4,534.384673081062,40,1759,597,351,1722,0.8,1453,2.7
"2543",44761,"Mornington Primary School",11.5238095238095,53,77,67,86,10.67,"VIC","3931","Government","Primary","Major Cities",1061,15,29,32,1,9,525.708877127302,38,1733,604,341,1640,0.9,1436,2.8
"2544",45816,"Hamilton North Primary School",10.8125,47,71,67,86,14.53,"VIC","3300","Government","Primary","Inner Regional",985,39,33,19,5,5,535.968571487785,35,1500,592,310,1399,1,1208,2.6
"2545",44500,"Mount Blowhard Primary School",10.125,45,72,57,89,12.23,"VIC","3352","Government","Primary","Inner Regional",993,44,28,16,4,3,523.494522010031,35,1500,592,310,1399,1,1208,2.6
"2546",45781,"Creswick North Primary School",6.28571428571429,45,78,69,86,20.1,"VIC","3363","Government","Primary","Inner Regional",945,58,24,8,7,0,535.248749213253,38,1733,604,341,1640,0.9,1436,2.8
"2547",44564,"Black Hill Primary School",13.9032258064516,65,72,58,87,17.51,"VIC","3350","Government","Primary","Inner Regional",1039,23,27,26,3,3,524.436663215868,36,1700,586,346,1501,1,1399,2.9
"2548",44656,"Brighton Beach Primary School",12.3461538461538,73,73,88,91,11.93,"VIC","3186","Government","Primary","Major Cities",1150,1,9,28,0,30,533.780572820523,38,1600,559,355,1498,1,1505,3.2
"2549",44663,"Castlemaine North Primary School",10.2962962962963,56,76,66,86,18.42,"VIC","3450","Government","Primary","Inner Regional",1113,8,18,24,0,4,521.229665516119,36,1745,558,356,1470,1,1401,2.9
"2550",45791,"Yarrambat Primary School",11.7454545454545,42,73,69,86,16.58,"VIC","3091","Government","Primary","Major Cities",1053,12,35,35,2,9,538.3246667691,36,1745,558,356,1470,1,1401,2.9
"2551",45885,"Casterton Primary School",9.5,44,67,60,88,14.45,"VIC","3311","Government","Primary","Outer Regional",986,36,34,25,4,3,531.321259161399,36,1745,558,356,1470,1,1401,2.9
"2552",44720,"Nathalia Primary School",9.46666666666667,35,68,69,85,9.74,"VIC","3638","Government","Primary","Inner Regional",933,58,28,10,13,7,524.516634772773,40,1733,599,381,1610,0.9,1525,3
"2553",44269,"Chilwell Primary School",10.8918918918919,57,71,75,89,14.66,"VIC","3220","Government","Primary","Major Cities",1132,6,13,27,0,16,568.660292217557,35,1600,687,331,1610,1,1359,2.5
"2554",45655,"Greensborough Primary School",9.17647058823529,71,76,63,91,20.93,"VIC","3088","Government","Primary","Major Cities",1079,15,26,26,1,25,523.152633507368,36,1700,586,346,1501,1,1399,2.9
"2555",44486,"Teesdale Primary School",9.48,70,71,71,85,11.04,"VIC","3328","Government","Primary","Inner Regional",1020,27,37,23,3,4,522.162763584854,36,1700,586,346,1501,1,1399,2.9
"2556",44696,"Cranbourne Primary School",11.1818181818182,45,72,74,85,13.53,"VIC","3977","Government","Primary","Major Cities",963,51,25,18,4,40,550.527094901576,38,1600,559,355,1498,1,1505,3.2
"2557",45769,"Katamatite Primary School",9.25,70,74,45,87,12.49,"VIC","3649","Government","Primary","Inner Regional",932,51,25,19,19,7,536.110229707824,38,1600,559,355,1498,1,1505,3.2
"2558",44061,"Buangor Primary School",6.25,50,68,80,87,21.76,"VIC","3375","Government","Primary","Inner Regional",1036,6,48,38,4,0,529.701068937592,40,1733,599,381,1610,0.9,1525,3
"2559",45001,"Leitchville Primary School",1.75,51,74,61,84,9.51,"VIC","3567","Government","Primary","Outer Regional",NA,NA,NA,NA,14,0,513.19699345085,36,1745,558,356,1470,1,1401,2.9
"2560",45648,"Whittlesea Primary School",12.6470588235294,65,74,55,85,12.2,"VIC","3757","Government","Primary","Major Cities",988,39,34,19,6,6,519.582613522357,41,1603,757,375,1956,0.7,1589,2.5
"2561",44524,"Little Bendigo Primary School",11.2857142857143,50,74,54,84,12.44,"VIC","3350","Government","Primary","Inner Regional",981,36,30,18,13,1,545.373142253208,45,1367,627,300,1473,0.8,1161,2.2
"2562",44692,"Newington Primary School",9.8,69,73,75,87,15.71,"VIC","3350","Government","Primary","Inner Regional",1005,35,30,19,7,6,524.653578669314,45,1367,627,300,1473,0.8,1161,2.2
"2563",45724,"Warragul Primary School",12.1666666666667,55,69,70,87,18.65,"VIC","3820","Government","Primary","Inner Regional",989,40,29,22,5,11,534.395336240866,45,1367,627,300,1473,0.8,1161,2.2
"2564",44695,"Kangaroo Ground Primary School",10.5,59,71,82,89,14.6,"VIC","3097","Government","Primary","Major Cities",1100,8,21,31,1,8,516.307753332741,45,1367,627,300,1473,0.8,1161,2.2
"2565",44727,"Traralgon South Primary School",12.7777777777778,56,71,59,87,12.13,"VIC","3844","Government","Primary","Inner Regional",1017,26,33,27,3,1,552.999423828702,42,1560,692,340,1812,0.8,1386,2.3
"2566",45931,"Coleraine Primary School",5.57142857142857,55,74,50,87,11.54,"VIC","3315","Government","Primary","Outer Regional",950,45,32,21,13,8,525.016367682645,42,1560,692,340,1812,0.8,1386,2.3
"2567",44093,"Ripplebrook Primary School",5.2,48,69,59,88,11.15,"VIC","3818","Government","Primary","Inner Regional",950,59,35,4,4,12,520.9973116001,37,1842,918,335,2365,0.8,1719,2.3
"2568",45804,"Numurkah Primary School",9.8,54,75,58,87,13.25,"VIC","3636","Government","Primary","Inner Regional",920,65,25,8,14,1,519.676818121844,36,1300,574,280,1430,0.8,1230,2.6
"2569",44485,"Moe (Albert Street) Primary School",8.625,49,74,48,86,17.29,"VIC","3825","Government","Primary","Inner Regional",904,69,25,6,11,7,540.136792618528,38,1200,499,254,1228,0.8,926,2.1
"2570",44948,"Geelong South Primary School",12.0714285714286,65,72,67,91,13.23,"VIC","3220","Government","Primary","Major Cities",1086,11,21,30,3,14,506.094688925635,37,1842,918,335,2365,0.8,1719,2.3
"2571",52915,"Bayswater Primary School",10.8333333333333,58,73,73,90,18.42,"VIC","3153","Government","Primary","Major Cities",1026,29,29,24,3,45,514.697127490133,42,1560,692,340,1812,0.8,1386,2.3
"2572",44461,"Minyip Primary School",13.3333333333333,55,72,78,87,12.33,"VIC","3392","Government","Primary","Outer Regional",949,53,36,10,0,15,520.256075444945,37,1755,827,370,2227,0.8,1966,2.7
"2573",45779,"Mulgrave Primary School",12.8571428571429,46,72,68,85,19.98,"VIC","3170","Government","Primary","Major Cities",1075,13,24,32,0,56,537.613426385702,37,1755,827,370,2227,0.8,1966,2.7
"2574",44108,"Yarragon Primary School",13.5625,52,72,49,88,11.54,"VIC","3823","Government","Primary","Inner Regional",1008,34,33,22,1,5,550.71930284418,40,1703,843,340,2211,0.8,1542,2.1
"2575",46148,"Tyers Primary School",6,50,75,71,85,15.75,"VIC","3844","Government","Primary","Inner Regional",972,46,31,18,5,7,544.364734407944,40,1703,843,340,2211,0.8,1542,2.1
"2576",44270,"Trafalgar Primary School",14.48,54,70,78,87,13.91,"VIC","3824","Government","Primary","Inner Regional",988,39,31,22,2,5,536.840306666461,40,1703,843,340,2211,0.8,1542,2.1
"2577",45642,"Kinglake Primary School",7.77777777777778,49,73,52,88,14.91,"VIC","3763","Government","Primary","Inner Regional",992,36,32,23,7,3,526.421049840734,40,1703,843,340,2211,0.8,1542,2.1
